"","Ortho","Phono","Length","LogFreq","meanRT","accuracy"
"30411","Scotswoman","skAtswUm@n",10,1.79,759.777777777778,0.9
"30412","Scott","skAt",5,10.84,653.714285714286,0.96551724137931
"30413","Scottish","skAtIS",8,8.36,711.033333333333,1
"30414","Scotty","skAti",6,7.43,691.178571428571,1
"30415","scoundrel","sk0ndr@l",9,6.5,766.2,0.925925925925926
"30416","scoundrels","sk0ndr@lz",10,5.07,891.035714285714,0.96551724137931
"30417","scour","sk0r",5,5.15,810.208333333333,0.857142857142857
"30418","scoured","sk0rd",7,5.27,789.260869565217,0.821428571428571
"30419","scourge","sk#J",7,6.29,1025.41666666667,0.827586206896552
"30420","scouring","sk0rIN",8,5.4,821.033333333333,0.9375
"30421","scours","sk0rz",6,3.4,813.551724137931,0.935483870967742
"30422","scout","sk0t",5,8.92,685.827586206897,1
"30423","scouted","sk0t@d",7,4.17,811.689655172414,1
"30424","scouting","sk0tIN",8,7.6,756.5,1
"30425","scoutmaster","sk0tmast#",11,5.58,836.48275862069,0.935483870967742
"30426","scouts","sk0ts",6,8.07,714.733333333333,1
"30427","scowl","sk0l",5,4.88,695.448275862069,1
"30428","scowled","sk0ld",7,4.6,766.576923076923,0.928571428571429
"30429","scowling","sk0lIN",8,4.75,748.321428571429,1
"30430","scrabble","skrabL",8,6.18,744.6,0.967741935483871
"30431","scrag","skrag",5,1.95,844.96,0.892857142857143
"30432","scraggly","skragli",8,4.09,830.5,0.928571428571429
"30433","scraggy","skragi",7,1.1,835.769230769231,0.866666666666667
"30434","scram","skram",5,4.63,733.068965517241,0.966666666666667
"30435","scramble","skrambL",8,7.09,848.464285714286,0.96551724137931
"30436","scrambled","skrambLd",9,7.41,747.133333333333,1
"30437","scrambler","skrambL#",9,4.56,738.8,1
"30438","scrambling","skrambLIN",10,7.09,753.931034482759,0.966666666666667
"30439","scrap","skrap",5,7.79,698.172413793103,0.966666666666667
"30440","scrapbook","skrapbUk",9,6.08,718.714285714286,0.96551724137931
"30441","scrape","skrep",6,7.04,776.107142857143,0.96551724137931
"30442","scraped","skrept",7,6.44,807.642857142857,0.933333333333333
"30443","scraper","skrep#",7,5.3,750.827586206897,0.966666666666667
"30444","scrapes","skreps",7,5.45,764.133333333333,0.9375
"30445","scraping","skrepIN",8,6.63,785.826086956522,0.92
"30446","scrapings","skrepINz",9,3.22,978.72,0.892857142857143
"30447","scrapped","skrapt",8,6.81,722.962962962963,0.931034482758621
"30448","scrappy","skrapi",7,4.71,805.769230769231,0.896551724137931
"30449","scraps","skraps",6,6.51,704.344827586207,0.935483870967742
"30450","scratch","skraC",7,9,696.666666666667,1
"30451","scratched","skraCt",9,7.2,822.821428571429,0.96551724137931
"30452","scratches","skraC@z",9,7.73,781.137931034483,1
"30453","scratchiness","skraCin@s",12,2.08,916.51724137931,0.966666666666667
"30454","scratching","skraCIN",10,7.48,802.7,1
"30455","scratchpad","skraCpad",10,3.14,948.192307692308,0.866666666666667
"30456","scratchy","skraCi",8,6.63,688.448275862069,1
"30457","scrawl","skrOl",6,4.95,700,0.96551724137931
"30458","scrawled","skrOld",8,5.67,770.423076923077,0.896551724137931
"30459","scrawny","skrOni",7,5.31,765.5,0.928571428571429
"30460","scream","skrim",6,8.91,823.692307692308,0.928571428571429
"30461","screamed","skrimd",8,8.07,791.612903225806,0.96875
"30462","screaming","skrimIN",9,8.94,861.689655172414,0.966666666666667
"30463","screams","skrimz",7,7.86,690.423076923077,1
"30464","screech","skriC",7,5.95,742.678571428571,0.933333333333333
"30465","screeched","skriCt",9,4.2,730.703703703704,0.9
"30466","screeches","skriC@z",9,3.87,845.655172413793,0.935483870967742
"30467","screeching","skriCIN",10,6.17,790.62962962963,0.931034482758621
"30468","screechy","skriCi",8,3.53,1115.19230769231,0.928571428571429
"30469","screen","skrin",6,11.22,780.888888888889,0.870967741935484
"30470","screened","skrind",8,7.3,753.928571428571,0.96551724137931
"30471","screening","skrinIN",9,7.96,710.214285714286,0.96551724137931
"30472","screenings","skrinINz",10,5.56,986.357142857143,0.933333333333333
"30473","screenplay","skrinple",10,7.45,818.551724137931,1
"30474","screens","skrinz",7,8.82,954.076923076923,0.896551724137931
"30475","screw","skru",5,9.16,706.931034482759,0.966666666666667
"30476","screwball","skrubOl",9,4.81,736,1
"30477","screwdriver","skrudr!v#",11,7.07,834.034482758621,1
"30478","screwed","skrud",7,9,899.037037037037,0.931034482758621
"30479","screws","skruz",6,8.17,706.407407407407,0.931034482758621
"30480","screwy","skrui",6,6.29,795.709677419355,0.939393939393939
"30481","scribble","skrIbL",8,6.1,742.576923076923,0.962962962962963
"30482","scribbled","skrIbLd",9,6.49,788.571428571429,0.933333333333333
"30483","scribe","skr!b",6,6.68,770.36,0.925925925925926
"30484","scribing","skr!bIN",8,3.53,849.636363636364,0.785714285714286
"30485","scrimmage","skrImIJ",9,4.68,935.103448275862,1
"30486","scrimmaged","skrImIJd",10,0,856.645161290323,1
"30487","scrimp","skrImp",6,4.04,750.037037037037,0.9
"30488","script","skrIpt",6,10.41,668.666666666667,1
"30489","scriptural","skrIpC#@l",10,6.41,918.714285714286,0.7
"30490","scripture","skrIpC#",9,8.28,744.766666666667,0.967741935483871
"30491","scriptures","skrIpC#z",10,8.4,707.620689655172,1
"30492","scriptwriter","skrIptr!t#",12,4.51,837.678571428571,0.933333333333333
"30493","scrivener","skrIvn#",9,3.53,1547.44444444444,0.290322580645161
"30494","scroll","skrol",6,8.66,734.310344827586,0.966666666666667
"30495","scrollwork","skrolw#k",10,2.77,850.206896551724,0.935483870967742
"30496","scrooge","skruJ",7,5.76,896.777777777778,0.931034482758621
"30497","scrotum","skrot@m",7,6.39,821.392857142857,1
"30498","scrounge","skr0nJ",8,5.54,905.8,0.862068965517241
"30499","scrounger","skr0nJ#",9,3.4,912.791666666667,0.827586206896552
"30500","scrounging","skr0nJIN",10,4.66,961.260869565217,0.821428571428571
"30501","scrub","skrVb",5,6.77,711.2,1
"30502","scrubbed","skrVbd",8,5.64,699.555555555556,0.964285714285714
"30503","scrubber","skrVb#",8,5.23,719.178571428571,1
"30504","scrubbing","skrVbIN",9,5.99,726.612903225806,1
"30505","scrubby","skrVbi",7,3.4,782.068965517241,1
"30506","scruff","skrVf",6,4.94,775.6,0.967741935483871
"30507","scruffy","skrVfi",7,5.35,862.857142857143,0.903225806451613
"30508","scrumptious","skrVmpS@s",11,4.16,948.217391304348,0.821428571428571
"30509","scrunch","skrVnC",7,3.3,779.464285714286,1
"30510","scruple","skrupL",7,3.33,960.291666666667,0.888888888888889
"30511","scrupulosity","skrupj@lAs@ti",12,0,1783.42857142857,0.233333333333333
"30512","scrupulous","skrupj@l@s",10,5.55,879.791666666667,0.827586206896552
"30513","scrupulously","skrupj@l@sli",12,5.15,1042.73913043478,0.766666666666667
"30514","scrutinize","skrutn!z",10,5.21,915.148148148148,0.9
"30515","scrutinized","skrutn!zd",11,5.62,839.821428571429,0.96551724137931
"30516","scrutinizing","skrutn!zIN",12,4.44,960.310344827586,1
"30517","scrutiny","skrutni",8,7.71,1024.74193548387,1
"30518","scuba","skub@",5,7.68,740.275862068965,0.966666666666667
"30519","scud","skVd",4,5.87,707.192307692308,1
"30520","scudding","skVtIN",8,1.95,838.260869565217,0.793103448275862
"30521","scuff","skVf",5,5.78,696.451612903226,1
"30522","scuffle","skVfL",7,4.85,751.148148148148,1
"30523","scuffmark","skVfmArk",9,0,887.448275862069,1
"30524","scull","skVl",5,4.39,748.153846153846,0.838709677419355
"30525","scullery","skVl#ri",8,3.04,873.238095238095,0.75
"30526","scullion","skVli@n",8,3.04,898.142857142857,0.724137931034483
"30527","sculpt","skVlpt",6,5.14,752.71875,0.96969696969697
"30528","sculpted","skVlpt@d",8,5.84,775.966666666667,0.9375
"30529","sculptor","skVlpt#",8,6.44,723.481481481482,0.931034482758621
"30530","sculptors","skVlpt#z",9,4.81,792.344827586207,0.966666666666667
"30531","sculptural","skVlpC#@l",10,3.76,885.148148148148,0.9
"30532","sculpture","skVlpC#",9,6.88,732.444444444444,0.964285714285714
"30533","sculptured","skVlpC#d",10,4.69,822.4,1
"30534","sculptures","skVlpC#z",10,5.85,782.2,1
"30535","scum","skVm",4,8.04,760.25,0.96551724137931
"30536","scummy","skVmi",6,5.08,780.962962962963,0.964285714285714
"30537","scurried","sk#rid",8,4.88,775.925925925926,0.964285714285714
"30538","scurry","sk#ri",6,4.88,749.551724137931,0.966666666666667
"30539","scurvy","sk#vi",6,4.47,845.92,0.892857142857143
"30540","scuttle","skVtL",7,5.23,763.5,1
"30541","scuttled","skVtLd",8,4.43,771.518518518518,0.870967741935484
"30542","scuttling","skVtLIN",9,4.06,867.642857142857,0.875
"30543","scythe","s!D",6,5.36,1213.3,0.333333333333333
"30544","sea","si",3,10.51,847.461538461538,0.962962962962963
"30545","seabed","sibEd",6,3.93,818.185185185185,0.931034482758621
"30546","seabird","sib#d",7,4.17,737.703703703704,0.964285714285714
"30547","seaboard","sibOrd",8,6.18,700.166666666667,1
"30548","seaborne","sibOrn",8,3.71,769.931034482759,1
"30549","seacoast","sikost",8,4.2,789.03125,0.96969696969697
"30550","seafarers","sifEr#z",9,4.26,926.296296296296,0.931034482758621
"30551","seafaring","sifErIN",9,4.29,978.32,0.892857142857143
"30552","seafood","sifud",7,6.87,648.703703703704,0.964285714285714
"30553","seafront","sifrVnt",8,2.83,956.307692307692,0.896551724137931
"30554","seagoing","sigoIN",8,3.64,805.433333333333,1
"30555","seagull","sigVl",7,6.29,712.48275862069,1
"30556","seagulls","sigVlz",8,5.56,792.777777777778,0.931034482758621
"30557","seahorse","sihOrs",8,3.95,696.714285714286,0.96551724137931
"30558","seal","sil",4,8.77,691.518518518518,0.9
"30559","sealed","sild",6,9.24,675.1,1
"30560","sealer","sil#",6,5.47,687.357142857143,0.96551724137931
"30561","sealing","silIN",7,6.58,730.037037037037,0.964285714285714
"30562","seals","silz",5,7.74,710.866666666667,1
"30563","sealskin","silskIn",8,0,919.222222222222,0.964285714285714
"30564","seam","sim",4,6.99,708.227272727273,0.785714285714286
"30565","seaman","sim@n",6,5.8,801.3,1
"30566","seamanship","sim@nSIp",10,3.56,1011.37037037037,0.964285714285714
"30567","seamen","sim@n",6,4.8,795,0.8125
"30568","seamless","siml@s",8,7.43,751.620689655172,0.966666666666667
"30569","seams","simz",5,6.92,708.32,0.862068965517241
"30570","seamstress","simstr@s",10,4.94,851.962962962963,0.931034482758621
"30571","Sean","SOn",4,9.45,731.866666666667,0.967741935483871
"30572","seance","seans",6,4.85,811.35,0.666666666666667
"30573","seaplane","siplen",8,4.66,950,0.806451612903226
"30574","seaport","sipOrt",7,4.91,698,1
"30575","seaports","sipOrts",8,3.81,702.047619047619,0.807692307692308
"30576","seaquake","sikwek",8,0,966.846153846154,0.896551724137931
"30577","sear","sIr",4,5.58,744.321428571429,0.96551724137931
"30578","search","s#C",6,11.27,645.642857142857,0.96551724137931
"30579","searched","s#Ct",8,8.48,690.038461538462,0.896551724137931
"30580","searches","s#C@z",8,8.79,641.033333333333,1
"30581","searching","s#CIN",9,9.78,614.103448275862,1
"30582","searchingly","s#CINli",11,2.77,887.620689655172,1
"30583","searchings","s#CINz",10,1.95,719.310344827586,0.935483870967742
"30584","searchlight","s#Cl!t",11,6.58,719.642857142857,1
"30585","searchlights","s#Cl!ts",12,3.53,708.535714285714,1
"30586","searing","sIrIN",7,5.92,698.461538461538,0.896551724137931
"30587","sears","sIrz",5,8.23,682.285714285714,1
"30588","seas","siz",4,7.88,734.633333333333,0.9375
"30589","seascape","siskep",8,3.93,802.9,0.967741935483871
"30590","seashore","siSOr",8,5.46,723.655172413793,0.966666666666667
"30591","seasick","sisIk",7,4.71,736.428571428571,0.96551724137931
"30592","seasickness","sisIkn@s",11,3.99,1093.75,0.933333333333333
"30593","seaside","sis!d",7,6.58,731.172413793103,0.966666666666667
"30594","season","sizn",6,10.53,620.074074074074,0.9
"30595","seasonable","sizn@bL",10,2.4,739.185185185185,0.931034482758621
"30596","seasonal","sizn@l",8,7.31,920.275862068965,1
"30597","seasonally","sizn@li",10,4.44,700.92,0.892857142857143
"30598","seasoned","siznd",8,7.47,751.555555555556,0.931034482758621
"30599","seasoning","siznIN",9,6.04,715.708333333333,0.857142857142857
"30600","seasons","siznz",7,8.45,585.214285714286,0.96551724137931
"30601","seat","sit",4,9.75,807.481481481482,0.931034482758621
"30602","seated","sit@d",6,7.73,747.1,0.967741935483871
"30603","seating","sitIN",7,7.4,743.964285714286,0.96551724137931
"30604","seats","sits",5,9.03,865.225806451613,1
"30605","Seattle","siatL",7,9.81,709.214285714286,0.96551724137931
"30606","seawall","siwOl",7,3.64,781.064516129032,1
"30607","seaward","siw#d",7,4.74,746.615384615385,0.928571428571429
"30608","seawater","siwOt#",8,5.56,792.444444444444,0.964285714285714
"30609","seaway","siwe",6,4.91,733.51724137931,0.966666666666667
"30610","seaweed","siwid",7,5.94,717.464285714286,0.933333333333333
"30611","seaworthy","siw#Di",9,4.13,1002.20689655172,0.935483870967742
"30612","sec","sEk",3,9.8,672.75,0.96551724137931
"30613","secant","sikant",6,3.53,996.636363636364,0.733333333333333
"30614","secants","sikants",7,0.69,1162.8125,0.592592592592593
"30615","secede","sIsid",6,5.74,1348.7619047619,0.724137931034483
"30616","seceded","sIsit@d",7,5.29,1013.26086956522,0.793103448275862
"30617","seceding","sIsitIN",8,3.87,1357.68421052632,0.59375
"30618","secession","sIsESn",9,6.56,905.130434782609,0.793103448275862
"30619","secessionist","sIsESnIst",12,4.77,1155.61904761905,0.7
"30620","seclude","sIklud",7,1.1,781,0.892857142857143
"30621","secluded","sIklut@d",8,6.4,779.733333333333,1
"30622","seclusion","sIkluZn",9,5,775.740740740741,1
"30623","seclusive","sIklusIv",9,1.1,843.703703703704,0.964285714285714
"30624","second","sEk@nd",6,11.92,663.25,1
"30625","secondarily","sEk@ndEr@li",11,5.26,764.870967741935,1
"30626","secondary","sEk@ndEri",9,9.45,725.1,1
"30627","secondhand","sEk@ndhand",10,5.81,696.241379310345,1
"30628","secondly","sEk@ndli",8,8.64,726.206896551724,1
"30629","seconds","sEk@ndz",7,10.2,619.103448275862,1
"30630","secrecy","sikr@si",7,7.47,840.083333333333,0.827586206896552
"30631","secret","sikr@t",6,10.47,722.137931034483,1
"30632","secretarial","sEkr@tEri@l",11,5.87,987.035714285714,0.875
"30633","secretariat","sEkr@tEri@t",11,7.18,890.4,0.689655172413793
"30634","secretaries","sEkr@tEriz",11,6.7,723.4,0.967741935483871
"30635","secretary","sEkr@tEri",9,9.61,665.615384615385,0.928571428571429
"30636","secrete","sIkrit",7,5.28,911.181818181818,0.733333333333333
"30637","secreted","sIkrit@d",8,5.59,913.115384615385,0.896551724137931
"30638","secretion","sIkriSn",9,5.77,852.7,0.967741935483871
"30639","secretions","sIkriSnz",10,5.93,927.571428571429,0.933333333333333
"30640","secretive","sikr@tIv",9,6.22,807.034482758621,1
"30641","secretly","sikr@tli",8,7.71,748.384615384615,0.962962962962963
"30642","secrets","sikr@ts",7,8.96,634.866666666667,0.967741935483871
"30643","sect","sEkt",4,7.42,683.857142857143,0.96551724137931
"30644","sectarian","sEktEri@n",9,6.35,1021.22222222222,0.642857142857143
"30645","section","sEkSn",7,11.46,640.620689655172,1
"30646","sectional","sEkSn@l",9,5.69,759.25,1
"30647","sectionalized","sEkSn@l!zd",13,0,874.161290322581,1
"30648","sections","sEkSnz",8,9.63,729.870967741935,0.96875
"30649","sector","sEkt#",6,9.65,682.033333333333,1
"30650","sectors","sEkt#z",7,8.85,695.8,0.967741935483871
"30651","sects","sEkts",5,6.9,820.214285714286,1
"30652","secular","sEkj@l#",7,8.25,706.076923076923,0.896551724137931
"30653","secularism","sEkj@l#Izm",10,5.65,880.72,0.806451612903226
"30654","secularist","sEkj@l#Ist",10,3.76,940.947368421053,0.633333333333333
"30655","secularists","sEkj@l#Ists",11,4.41,1046.27777777778,0.642857142857143
"30656","secularize","sEkj@l#!z",10,0,1097.84615384615,0.896551724137931
"30657","secularized","sEkj@l#!zd",11,4.33,951.157894736842,0.678571428571429
"30658","secure","sIkjUr",6,9.56,822.5,0.96551724137931
"30659","secured","sIkjUrd",7,7.86,806.037037037037,0.964285714285714
"30660","securely","sIkjUrli",8,7.54,797.363636363636,1
"30661","securing","sIkjUrIN",8,7.02,773.967741935484,1
"30662","securities","sIkjUr@tiz",10,8.27,801.259259259259,1
"30663","security","sIkjUr@ti",8,11.04,745.965517241379,1
"30664","sedan","sIdan",5,7.06,804.230769230769,0.896551724137931
"30665","sedans","sIdanz",6,5.24,858.130434782609,0.766666666666667
"30666","sedate","sIdet",6,5.08,769.928571428571,0.96551724137931
"30667","sedately","sIdetli",8,2.89,1064.80952380952,0.724137931034483
"30668","sedative","sEt@tIv",8,5.25,867.814814814815,0.931034482758621
"30669","sedentary","sEdntEri",9,5.45,1000.8,0.806451612903226
"30670","sediment","sEt@m@nt",8,6.62,652,1
"30671","sedimentary","sEt@mEnt#ri",11,5.21,757.714285714286,0.903225806451613
"30672","sedimentation","sEt@mEnteSn",13,4.5,876.5,0.928571428571429
"30673","sediments","sEt@m@nts",9,5.74,757.333333333333,0.964285714285714
"30674","sedition","sIdISn",8,5.29,895.636363636364,0.709677419354839
"30675","seditious","sIdIS@s",9,4.57,907.125,0.827586206896552
"30676","seduce","sIdus",6,6.3,707.75,0.903225806451613
"30677","seduced","sIdust",7,6.15,718.571428571429,1
"30678","seducer","sIdus#",7,3.58,749.678571428571,0.933333333333333
"30679","seduction","sIdVkSn",9,6.79,692.071428571429,0.96551724137931
"30680","seductive","sIdVktIv",9,6.42,721.962962962963,1
"30681","sedulously","sEJul@sli",10,1.61,1087.71428571429,0.5
"30682","see","si",3,13.27,766.8,0.967741935483871
"30683","seed","sid",4,9.01,735.966666666667,0.967741935483871
"30684","seedbed","sidbEd",7,1.61,803.16,0.862068965517241
"30685","seedcake","sidkek",8,0,861.333333333333,0.9
"30686","seedless","sidl@s",8,4.37,741.225806451613,1
"30687","seedling","sidlIN",8,5.08,739.103448275862,0.935483870967742
"30688","seedlings","sidlINz",9,7.34,738.48,0.961538461538462
"30689","seeds","sidz",5,8.77,739.038461538462,0.928571428571429
"30690","seedy","siti",5,5.51,878.84,0.862068965517241
"30691","seeing","siIN",6,10.56,861.571428571429,0.933333333333333
"30692","seek","sik",4,9.89,764.892857142857,0.933333333333333
"30693","seeker","sik#",6,8.91,675.866666666667,0.967741935483871
"30694","seekers","sik#z",7,8.09,734.870967741935,0.96875
"30695","seeking","sikIN",7,10.14,639.035714285714,0.96551724137931
"30696","seeks","siks",5,8.97,657.827586206897,1
"30697","seem","sim",4,11.71,748.346153846154,0.962962962962963
"30698","seemed","simd",6,10.54,822.230769230769,0.866666666666667
"30699","seeming","simIN",7,7.2,792.851851851852,0.9
"30700","seemingly","simINli",9,8.46,705.5,0.928571428571429
"30701","seemly","simli",6,3.58,841.44,0.862068965517241
"30702","seems","simz",5,12.01,650.772727272727,0.785714285714286
"30703","seen","sin",4,11.99,848.291666666667,0.827586206896552
